didok;stationsbezeichnung;datum;feiertag;wochentag;national;servicetyp;servicename;closed;von1;bis1;von2;bis2;von3;bis3;unternehmung;key;bpuic
1173;Echallens;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;LEB;1173-2023-08-01T00:00:00-9999;8501173
1200;Vevey;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:00;12:00;13:30;16:30;;;CFF;1200-2023-04-07T00:00:00-9999;8501200
1300;Montreux;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1300-2023-05-29T00:00:00-9999;8501300
1300;Montreux;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1300-2023-05-18T00:00:00-9999;8501300
1500;Martigny;15.08.2023;Maria Himmelfahrt;Tuesday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1500-2023-08-15T00:00:00-9999;8501500
1500;Martigny;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1500-2023-05-18T00:00:00-9999;8501500
1500;Martigny;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1500-2023-04-07T00:00:00-9999;8501500
1506;Sion;15.08.2023;Maria Himmelfahrt;Tuesday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1506-2023-08-15T00:00:00-9999;8501506
1506;Sion;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1506-2023-05-29T00:00:00-9999;8501506
1506;Sion;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1506-2023-04-07T00:00:00-9999;8501506
1509;Sierre/Siders;19.05.2023;Auffahrtsbrücke;Friday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;1509-2023-05-19T00:00:00-9999;8501509
1509;Sierre/Siders;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;CFF;1509-2023-05-18T00:00:00-9999;8501509
1605;Visp;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;SBB;1605-2023-08-01T00:00:00-9999;8501605
1605;Visp;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;SBB;1605-2023-05-18T00:00:00-9999;8501605
1605;Visp;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;SBB;1605-2023-04-10T00:00:00-9999;8501605
1609;Brig;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;;08:00;12:00;13:30;17:30;;;SBB;1609-2023-06-08T00:00:00-9999;8501609
1609;Brig;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:30;17:30;;;SBB;1609-2023-05-18T00:00:00-9999;8501609
2007;Sursee;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;2007-2023-12-08T00:00:00-9999;8502007
2007;Sursee;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2007-2023-04-10T00:00:00-9999;8502007
2007;Sursee;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2007-2023-04-09T00:00:00-9999;8502007
2021;Emmenbrücke;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2021-2023-05-18T00:00:00-9999;8502021
2021;Emmenbrücke;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2021-2023-04-09T00:00:00-9999;8502021
2024;Hochdorf;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2024-2023-05-28T00:00:00-9999;8502024
2113;Aarau;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;;07:00;19:00;;;;;SBB;2113-2023-11-01T00:00:00-9999;8502113
2113;Aarau;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;2113-2023-04-09T00:00:00-9999;8502113
2119;Lenzburg;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;2119-2023-04-09T00:00:00-9999;8502119
2119;Lenzburg;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;2119-2023-04-07T00:00:00-9999;8502119
2202;Rotkreuz;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2202-2023-05-18T00:00:00-9999;8502202
2204;Zug;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;;07:45;19:00;;;;;SBB;2204-2023-04-09T00:00:00-9999;8502204
2206;Baar;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2206-2023-05-29T00:00:00-9999;8502206
2206;Baar;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2206-2023-05-28T00:00:00-9999;8502206
2213;Wohlen AG;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;;08:30;12:00;13:00;17:00;;;SBB;2213-2023-06-08T00:00:00-9999;8502213
2213;Wohlen AG;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2213-2023-04-09T00:00:00-9999;8502213
2222;Bonstetten-Wettswil;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2222-2023-05-18T00:00:00-9999;8502222
2224;Affoltern am Albis;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2224-2023-05-01T00:00:00-9999;8502224
2978;Zug ZVB;07.12.2023;Tag vor Maria Empfängnis;Thursday;;9999;Alle Services;;09:00;17:00;;;;;ZVB;2978-2023-12-07T00:00:00-9999;8502978
3000;Zürich HB;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;06:00;21:00;;;;;SBB;3000-2023-05-18T00:00:00-100;8503000
3000;Zürich HB;18.05.2023;Auffahrt;Thursday;ja;1000;Geldwechsel;;08:00;20:00;;;;;SBB;3000-2023-05-18T00:00:00-1000;8503000
3000;Zürich HB;01.05.2023;Tag der Arbeit;Monday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;3000-2023-05-01T00:00:00-500;8503000
3000;Zürich HB;01.05.2023;Tag der Arbeit;Monday;ja;900;Fundservice;;08:30;19:00;;;;;SBB;3000-2023-05-01T00:00:00-900;8503000
3000;Zürich HB;01.05.2023;Tag der Arbeit;Monday;ja;1000;Geldwechsel;;08:00;20:00;;;;;SBB;3000-2023-05-01T00:00:00-1000;8503000
3000;Zürich HB;01.05.2023;Tag der Arbeit;Monday;ja;1100;Western Union;;08:00;20:00;;;;;SBB;3000-2023-05-01T00:00:00-1100;8503000
3000;Zürich HB;01.05.2023;Tag der Arbeit;Monday;ja;1400;Velovermietung;;08:30;19:00;;;;;SBB;3000-2023-05-01T00:00:00-1400;8503000
3000;Zürich HB;10.04.2023;Ostermontag;Monday;ja;900;Fundservice;;08:30;19:00;;;;;SBB;3000-2023-04-10T00:00:00-900;8503000
3000;Zürich HB;09.04.2023;Ostern;Sunday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;3000-2023-04-09T00:00:00-500;8503000
3000;Zürich HB;09.04.2023;Ostern;Sunday;ja;1100;Western Union;;08:00;20:00;;;;;SBB;3000-2023-04-09T00:00:00-1100;8503000
3000;Zürich HB;07.04.2023;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;;06:00;21:00;;;;;SBB;3000-2023-04-07T00:00:00-100;8503000
3000;Zürich HB;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;;08:00;20:00;;;;;SBB;3000-2023-04-07T00:00:00-1000;8503000
3003;Zürich Stadelhofen;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;06:45;18:45;;;;;SBB;3003-2023-04-10T00:00:00-9999;8503003
3003;Zürich Stadelhofen;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;06:45;18:45;;;;;SBB;3003-2023-04-07T00:00:00-9999;8503003
3006;Zürich Oerlikon;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:00;18:00;;;;;SBB;3006-2023-08-01T00:00:00-9999;8503006
3010;Zürich Enge;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;09:30;12:00;13:00;17:30;;;SBB;3010-2023-08-01T00:00:00-9999;8503010
3010;Zürich Enge;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;09:30;12:00;13:00;17:30;;;SBB;3010-2023-04-10T00:00:00-9999;8503010
3010;Zürich Enge;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;09:30;12:00;13:00;17:30;;;SBB;3010-2023-04-07T00:00:00-9999;8503010
3101;Küsnacht ZH;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3101-2023-05-29T00:00:00-9999;8503101
3101;Küsnacht ZH;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3101-2023-05-01T00:00:00-9999;8503101
3110;Rapperswil;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;3110-2023-11-01T00:00:00-9999;8503110
3110;Rapperswil;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;3110-2023-05-29T00:00:00-9999;8503110
3116;Uznach;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3116-2023-08-01T00:00:00-9999;8503116
3116;Uznach;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3116-2023-05-29T00:00:00-9999;8503116
3116;Uznach;27.05.2023;Pfingstsamstag;Saturday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SBB;3116-2023-05-27T00:00:00-9999;8503116
3116;Uznach;19.05.2023;Auffahrtsbrücke;Friday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SBB;3116-2023-05-19T00:00:00-9999;8503116
3116;Uznach;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3116-2023-04-09T00:00:00-9999;8503116
3121;Rüti ZH;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3121-2023-05-29T00:00:00-9999;8503121
3121;Rüti ZH;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3121-2023-04-07T00:00:00-9999;8503121
3123;Wetzikon;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:15;17:00;;;SBB;3123-2023-05-18T00:00:00-9999;8503123
3123;Wetzikon;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;;08:00;12:00;13:15;17:00;;;SBB;3123-2023-05-01T00:00:00-9999;8503123
3125;Uster;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;18:00;;;;;SBB;3125-2023-05-29T00:00:00-9999;8503125
3125;Uster;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;18:00;;;;;SBB;3125-2023-05-18T00:00:00-9999;8503125
3126;Nänikon-Greifensee;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3126-2023-05-29T00:00:00-9999;8503126
3128;Dübendorf;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3128-2023-05-18T00:00:00-9999;8503128
3128;Dübendorf;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3128-2023-04-07T00:00:00-9999;8503128
3134;Bauma;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3134-2023-08-01T00:00:00-9999;8503134
3138;Wald;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3138-2023-08-01T00:00:00-9999;8503138
3202;Thalwil;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3202-2023-05-18T00:00:00-9999;8503202
3202;Thalwil;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3202-2023-04-07T00:00:00-9999;8503202
3204;Horgen;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3204-2023-08-01T00:00:00-9999;8503204
3206;Wädenswil;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;3206-2023-05-29T00:00:00-9999;8503206
3220;Lachen;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3220-2023-12-08T00:00:00-9999;8503220
3225;Ziegelbrücke;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3225-2023-04-10T00:00:00-9999;8503225
3225;Ziegelbrücke;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3225-2023-04-09T00:00:00-9999;8503225
3230;Glarus;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3230-2023-05-28T00:00:00-9999;8503230
3230;Glarus;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3230-2023-04-09T00:00:00-9999;8503230
3283;Einsiedeln;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;;07:00;18:30;;;;;SOB;3283-2023-12-08T00:00:00-9999;8503283
3283;Einsiedeln;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;;07:00;18:30;;;;;SOB;3283-2023-06-08T00:00:00-9999;8503283
3283;Einsiedeln;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SOB;3283-2023-04-07T00:00:00-9999;8503283
3301;Pfäffikon ZH;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3301-2023-04-10T00:00:00-9999;8503301
3315;Dielsdorf;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3315-2023-04-10T00:00:00-9999;8503315
3504;Baden;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;3504-2023-05-18T00:00:00-9999;8503504
3504;Baden;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;3504-2023-04-10T00:00:00-9999;8503504
3508;Dietikon;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2023-05-01T00:00:00-9999;8503508
3508;Dietikon;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2023-04-10T00:00:00-9999;8503508
3508;Dietikon;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2023-04-07T00:00:00-9999;8503508
3509;Schlieren;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3509-2023-05-29T00:00:00-9999;8503509
3526;Regensdorf-Watt;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3526-2023-05-18T00:00:00-9999;8503526
4023;Romont;01.11.2023;Allerheiligen;Wednesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4023-2023-11-01T00:00:00-100;8504023
4023;Romont;01.11.2023;Allerheiligen;Wednesday;ja;2126;Western Union KTU;ja;;;;;;;TPF;4023-2023-11-01T00:00:00-2126;8504023
4023;Romont;15.08.2023;Maria Himmelfahrt;Tuesday;ja;900;Fundservice;ja;;;;;;;TPF;4023-2023-08-15T00:00:00-900;8504023
4023;Romont;15.08.2023;Maria Himmelfahrt;Tuesday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4023-2023-08-15T00:00:00-2102;8504023
4023;Romont;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4023-2023-08-01T00:00:00-100;8504023
4023;Romont;01.08.2023;Bundesfeiertag;Tuesday;ja;900;Fundservice;ja;;;;;;;TPF;4023-2023-08-01T00:00:00-900;8504023
4023;Romont;01.08.2023;Bundesfeiertag;Tuesday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4023-2023-08-01T00:00:00-2102;8504023
4023;Romont;08.06.2023;Fronleichnam;Thursday;ja;900;Fundservice;ja;;;;;;;TPF;4023-2023-06-08T00:00:00-900;8504023
4023;Romont;08.06.2023;Fronleichnam;Thursday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4023-2023-06-08T00:00:00-2102;8504023
4023;Romont;29.05.2023;Pfingstmontag;Monday;ja;900;Fundservice;ja;;;;;;;TPF;4023-2023-05-29T00:00:00-900;8504023
4023;Romont;29.05.2023;Pfingstmontag;Monday;ja;2135;PickPost;ja;;;;;;;TPF;4023-2023-05-29T00:00:00-2135;8504023
4023;Romont;18.05.2023;Auffahrt;Thursday;ja;2126;Western Union KTU;ja;;;;;;;TPF;4023-2023-05-18T00:00:00-2126;8504023
4023;Romont;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;TPF;4023-2023-04-10T00:00:00-9999;8504023
4023;Romont;07.04.2023;Karfreitag;Friday;ja;900;Fundservice;ja;;;;;;;TPF;4023-2023-04-07T00:00:00-900;8504023
4062;Châtel-St-Denis;01.11.2023;Allerheiligen;Wednesday;ja;500;Gepäck;ja;;;;;;;TPF;4062-2023-11-01T00:00:00-500;8504062
4062;Châtel-St-Denis;15.08.2023;Maria Himmelfahrt;Tuesday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4062-2023-08-15T00:00:00-2102;8504062
4062;Châtel-St-Denis;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;TPF;4062-2023-08-01T00:00:00-9999;8504062
4062;Châtel-St-Denis;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;TPF;4062-2023-04-07T00:00:00-9999;8504062
4086;Bulle;15.08.2023;Maria Himmelfahrt;Tuesday;ja;500;Gepäck;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-08-15T00:00:00-500;8504086
4086;Bulle;01.08.2023;Bundesfeiertag;Tuesday;ja;500;Gepäck;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-08-01T00:00:00-500;8504086
4086;Bulle;08.06.2023;Fronleichnam;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-06-08T00:00:00-100;8504086
4086;Bulle;10.04.2023;Ostermontag;Monday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-04-10T00:00:00-700;8504086
4100;Fribourg/Freiburg;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4100-2023-05-18T00:00:00-9999;8504100
4100;Fribourg/Freiburg;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4100-2023-04-10T00:00:00-9999;8504100
4132;Estavayer-le-Lac TPF;29.05.2023;Pfingstmontag;Monday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4132-2023-05-29T00:00:00-2102;8504132
4132;Estavayer-le-Lac TPF;10.04.2023;Ostermontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4132-2023-04-10T00:00:00-100;8504132
4134;Payerne;18.09.2023;Bettagsmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;4134-2023-09-18T00:00:00-9999;8504134
4134;Payerne;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;CFF;4134-2023-08-01T00:00:00-9999;8504134
4200;Yverdon-les-Bains;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;4200-2023-04-10T00:00:00-9999;8504200
4221;Neuchâtel;18.09.2023;Bettagsmontag;Monday;ja;1000;Geldwechsel;;08:00;19:00;;;;;CFF;4221-2023-09-18T00:00:00-1000;8504221
4221;Neuchâtel;01.08.2023;Bundesfeiertag;Tuesday;ja;900;Fundservice;;08:00;19:00;;;;;CFF;4221-2023-08-01T00:00:00-900;8504221
4221;Neuchâtel;29.05.2023;Pfingstmontag;Monday;ja;1100;Western Union;;08:00;19:00;;;;;CFF;4221-2023-05-29T00:00:00-1100;8504221
4221;Neuchâtel;18.05.2023;Auffahrt;Thursday;ja;1100;Western Union;;08:00;19:00;;;;;CFF;4221-2023-05-18T00:00:00-1100;8504221
4221;Neuchâtel;01.05.2023;Tag der Arbeit;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;19:00;;;;;CFF;4221-2023-05-01T00:00:00-100;8504221
4221;Neuchâtel;01.05.2023;Tag der Arbeit;Monday;ja;2130;Gepäckausgabe;;08:00;19:00;;;;;CFF;4221-2023-05-01T00:00:00-2130;8504221
4221;Neuchâtel;01.05.2023;Tag der Arbeit;Monday;ja;2139;Aufgabezeiten Fluggepäck nach Zürich Flughafen;;08:00;18:00;;;;;CFF;4221-2023-05-01T00:00:00-2139;8504221
4221;Neuchâtel;10.04.2023;Ostermontag;Monday;ja;2139;Aufgabezeiten Fluggepäck nach Zürich Flughafen;;08:00;18:00;;;;;CFF;4221-2023-04-10T00:00:00-2139;8504221
4221;Neuchâtel;07.04.2023;Karfreitag;Friday;ja;900;Fundservice;;08:00;19:00;;;;;CFF;4221-2023-04-07T00:00:00-900;8504221
4221;Neuchâtel;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;;08:00;19:00;;;;;CFF;4221-2023-04-07T00:00:00-1000;8504221
4221;Neuchâtel;07.04.2023;Karfreitag;Friday;ja;1100;Western Union;;08:00;19:00;;;;;CFF;4221-2023-04-07T00:00:00-1100;8504221
4300;Biel/Bienne;29.05.2023;Pfingstmontag;Monday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;4300-2023-05-29T00:00:00-500;8504300
4300;Biel/Bienne;18.05.2023;Auffahrt;Thursday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;4300-2023-05-18T00:00:00-500;8504300
4300;Biel/Bienne;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;4300-2023-05-18T00:00:00-9999;8504300
4300;Biel/Bienne;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;4300-2023-04-10T00:00:00-9999;8504300
4314;La Chaux-de-Fonds;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4314-2023-05-29T00:00:00-9999;8504314
4314;La Chaux-de-Fonds;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4314-2023-05-18T00:00:00-9999;8504314
4332;Palézieux TPF;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;TPF;4332-2023-04-07T00:00:00-9999;8504332
4881;Fribourg, gare (TPF);01.11.2023;Allerheiligen;Wednesday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-11-01T00:00:00-100;8504881
4881;Fribourg, gare (TPF);01.11.2023;Allerheiligen;Wednesday;ja;900;Fundservice;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-11-01T00:00:00-900;8504881
4881;Fribourg, gare (TPF);29.05.2023;Pfingstmontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-05-29T00:00:00-100;8504881
4881;Fribourg, gare (TPF);29.05.2023;Pfingstmontag;Monday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4881-2023-05-29T00:00:00-2102;8504881
4881;Fribourg, gare (TPF);18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-05-18T00:00:00-100;8504881
4881;Fribourg, gare (TPF);18.05.2023;Auffahrt;Thursday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4881-2023-05-18T00:00:00-2102;8504881
4881;Fribourg, gare (TPF);10.04.2023;Ostermontag;Monday;ja;900;Fundservice;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-04-10T00:00:00-900;8504881
5000;Luzern;01.08.2023;Bundesfeiertag;Tuesday;ja;1100;Western Union;;07:00;20:00;;;;;SBB;5000-2023-08-01T00:00:00-1100;8505000
5000;Luzern;01.08.2023;Bundesfeiertag;Tuesday;ja;1400;Velovermietung;;08:00;19:00;;;;;SBB;5000-2023-08-01T00:00:00-1400;8505000
5000;Luzern;08.06.2023;Fronleichnam;Thursday;ja;1200;Gruppenreisen;;07:00;20:00;;;;;SBB;5000-2023-06-08T00:00:00-1200;8505000
5000;Luzern;29.05.2023;Pfingstmontag;Monday;ja;700;Gepäckaufbewahrung;;08:00;19:00;;;;;SBB;5000-2023-05-29T00:00:00-700;8505000
5000;Luzern;29.05.2023;Pfingstmontag;Monday;ja;1000;Geldwechsel;;07:00;20:00;;;;;SBB;5000-2023-05-29T00:00:00-1000;8505000
5000;Luzern;28.05.2023;Pfingsten;Sunday;ja;1000;Geldwechsel;;07:00;20:00;;;;;SBB;5000-2023-05-28T00:00:00-1000;8505000
5000;Luzern;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;5000-2023-05-18T00:00:00-100;8505000
5000;Luzern;07.04.2023;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;5000-2023-04-07T00:00:00-100;8505000
5004;Arth-Goldau;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;5004-2023-11-01T00:00:00-9999;8505004
5004;Arth-Goldau;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;5004-2023-05-29T00:00:00-9999;8505004
5007;Brunnen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;5007-2023-05-29T00:00:00-9999;8505007
5007;Brunnen;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;5007-2023-04-10T00:00:00-9999;8505007
5113;Altdorf;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-12-08T00:00:00-9999;8505113
5113;Altdorf;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-08-01T00:00:00-9999;8505113
5113;Altdorf;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-04-10T00:00:00-9999;8505113
5113;Altdorf;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-04-09T00:00:00-9999;8505113
5213;Bellinzona;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5213-2023-05-28T00:00:00-9999;8505213
5213;Bellinzona;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5213-2023-05-01T00:00:00-9999;8505213
